contig_id	gc_fraction	gc_percent	coverage	coverage_log10	length_bp	kraken_status	taxon_label	kraken_length	taxid	broad_taxon
NODE_19377_length_370_cov_34.365188	0.6189	61.89	55.9351	1.75538008777526	370	C	Brevundimonas (taxid 41275)	370	41275	Other classified
NODE_19378_length_370_cov_34.204778	0.7514	75.14	55.9081	1.7551740859898	370	C	Streptomyces (taxid 1883)	370	1883	Other classified
NODE_19379_length_370_cov_33.498294	0.4297	42.97	55.1865	1.74963197962953	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19380_length_370_cov_31.877133	0.5838	58.38	51.8811	1.72330048049728	370	C	Bacteria (taxid 2)	370	2	Other classified
NODE_19381_length_370_cov_31.006826	0.673	67.3	52.7486	1.73036715658405	370	C	Bradyrhizobium (taxid 374)	370	374	Other classified
NODE_19382_length_370_cov_30.378840	0.4946	49.46	49.4541	1.70289646363588	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19383_length_370_cov_28.153584	0.4649	46.49	45.8108	1.67034606331536	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19384_length_370_cov_26.249147	0.573	57.3	71.0784	1.85780513758694	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19385_length_370_cov_26.020478	0.4838	48.38	42.8514	1.64198346321104	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19386_length_370_cov_25.662116	0.527	52.7	41.7568	1.63100519433033	370	C	Vibrio sp. NH-7 (taxid 3470823)	370	3470823	Vibrio
NODE_19387_length_370_cov_25.662116	0.5135	51.35	41.7568	1.63100519433033	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19388_length_370_cov_25.610922	0.6919	69.19	51.4054	1.71937604021599	370	C	Paraburkholderia (taxid 1822464)	370	1822464	Other classified
NODE_19389_length_370_cov_25.412969	0.6135	61.35	41.3514	1.6268677712718	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19390_length_370_cov_24.416382	0.4135	41.35	40.4108	1.61711362055863	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19391_length_370_cov_24.167235	0.427	42.7	39.5162	1.60762870627313	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19392_length_370_cov_23.583618	0.3838	38.38	38.5892	1.59757672582152	370	C	Chitinophaga (taxid 79328)	370	79328	Other classified
NODE_19393_length_370_cov_22.423208	0.7027	70.27	36.4865	1.5738748935652	370	C	Tessaracoccus lacteus (taxid 3041766)	370	3041766	Other classified
NODE_19394_length_370_cov_20.430034	0.5865	58.65	33.2432	1.53457434237792	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19395_length_370_cov_18.931741	0.5108	51.08	30.8081	1.5025377280775	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19396_length_370_cov_14.450512	0.5541	55.41	23.5135	1.38940532358042	370	C	Vibrio cidicii (taxid 1763883)	370	1763883	Vibrio
NODE_19397_length_370_cov_13.952218	0.5	50	22.7027	1.37479781977858	370	C	Vibrio cidicii (taxid 1763883)	370	1763883	Vibrio
NODE_19398_length_370_cov_13.453925	0.6378	63.78	21.8919	1.359681840087	370	C	Methyloversatilis sp. (taxid 2569862)	370	2569862	Other classified
NODE_19399_length_370_cov_13.348123	0.6243	62.43	21.9838	1.36142183386475	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19400_length_370_cov_12.457338	0.5081	50.81	20.5108	1.33265656236909	370	C	Vibrio (taxid 662)	370	662	Vibrio
NODE_19401_length_370_cov_11.965870	0.5162	51.62	19.673	1.31540350463435	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19402_length_370_cov_11.372014	0.6135	61.35	19.0541	1.3022031762252	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19403_length_370_cov_7.515358	0.6514	65.14	12.8189	1.14047347408425	370	C	Bradyrhizobium sp. WCU1 (taxid 3457316)	370	3457316	Other classified
NODE_19404_length_370_cov_4.235495	0.6892	68.92	6.8919	0.897181573574155	370	C	unclassified Novosphingobium (taxid 2644732)	370	2644732	Unclassified
NODE_19405_length_370_cov_4.010239	0.7135	71.35	7.1405	0.910651080635157	370	C	Janibacter indicus (taxid 857417)	370	857417	Other classified
NODE_19406_length_370_cov_3.238908	0.5162	51.62	5.4919	0.812371821415643	370	C	Vibrio cidicii (taxid 1763883)	370	1763883	Vibrio
NODE_19407_length_370_cov_3.187713	0.6892	68.92	5.2622	0.796726933850895	370	C	Caulobacter sp. RL271 (taxid 3458546)	370	3458546	Other classified
NODE_19408_length_370_cov_2.815700	0.4703	47.03	4.8649	0.768260611537918	370	C	Vibrio vulnificus (taxid 672)	370	672	Vibrio
NODE_19409_length_370_cov_2.740614	0.5946	59.46	4.4595	0.737152870326679	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19410_length_370_cov_2.491468	0.4946	49.46	4.0541	0.703643830583212	370	C	Vibrio cidicii (taxid 1763883)	370	1763883	Vibrio
NODE_19411_length_370_cov_2.211604	0.4405	44.05	4.0541	0.703643830583212	370	C	Vibrio vulnificus (taxid 672)	370	672	Vibrio
NODE_19412_length_370_cov_1.744027	0.4676	46.76	2.8378	0.584082338518372	370	C	Vibrio harveyi group (taxid 717610)	370	717610	Vibrio
NODE_19413_length_370_cov_1.744027	0.5324	53.24	3.0189	0.604107200024207	370	C	Vibrio cidicii (taxid 1763883)	370	1763883	Vibrio
NODE_19414_length_370_cov_1.744027	0.4297	42.97	3.1838	0.621570915588562	370	C	Vibrio (taxid 662)	370	662	Vibrio
NODE_19415_length_370_cov_1.679181	0.4162	41.62	2.8378	0.584082338518372	370	C	Vibrio vulnificus (taxid 672)	370	672	Vibrio
NODE_19416_length_370_cov_1.655290	0.3892	38.92	2.9432	0.595848805146668	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19417_length_370_cov_1.634812	0.5027	50.27	2.8378	0.584082338518372	370	C	Vibrio vulnificus (taxid 672)	370	672	Vibrio
NODE_19418_length_370_cov_1.508532	0.4892	48.92	2.8378	0.584082338518372	370	C	Vibrio (taxid 662)	370	662	Vibrio
NODE_19419_length_370_cov_1.494881	0.4162	41.62	2.4324	0.535597893299667	370	C	Vibrio (taxid 662)	370	662	Vibrio
NODE_19420_length_370_cov_1.494881	0.4027	40.27	2.4324	0.535597893299667	370	U	unclassified (taxid 0)	370	0	Unclassified
NODE_19421_length_370_cov_1.494881	0.5054	50.54	2.4324	0.535597893299667	370	C	Vibrio diabolicus (taxid 50719)	370	50719	Vibrio
NODE_19422_length_370_cov_1.494881	0.5568	55.68	2.4324	0.535597893299667	370	C	Vibrio vulnificus (taxid 672)	370	672	Vibrio
NODE_19423_length_370_cov_1.494881	0.4027	40.27	2.4324	0.535597893299667	370	C	Shewanella sp. OMA3-2 (taxid 2908650)	370	2908650	Other classified
NODE_19424_length_370_cov_1.494881	0.5541	55.41	2.4324	0.535597893299667	370	C	Vibrio cidicii (taxid 1763883)	370	1763883	Vibrio
NODE_19425_length_370_cov_1.245734	0.4486	44.86	2.027	0.481012420956573	370	C	Vibrio diabolicus (taxid 50719)	370	50719	Vibrio
NODE_19426_length_370_cov_1.177474	0.4432	44.32	2.027	0.481012420956573	370	C	Vibrio (taxid 662)	370	662	Vibrio
NODE_19427_length_370_cov_0.996587	0.4541	45.41	1.6216	0.418566428374319	370	C	Vibrio vulnificus (taxid 672)	370	672	Vibrio
NODE_19428_length_370_cov_0.996587	0.6243	62.43	1.6216	0.418566428374319	370	C	Bradyrhizobium sp. WCU1 (taxid 3457316)	370	3457316	Other classified
NODE_19429_length_370_cov_0.924915	0.4514	45.14	1.6216	0.418566428374319	370	C	Vibrio vulnificus (taxid 672)	370	672	Vibrio
NODE_19430_length_370_cov_0.764505	0.4865	48.65	2.027	0.481012420956573	370	C	Vibrio cidicii (taxid 1763883)	370	1763883	Vibrio
NODE_19431_length_370_cov_0.747440	0.4459	44.59	1.2162	0.345608950540594	370	C	Vibrio navarrensis (taxid 29495)	370	29495	Vibrio
NODE_19432_length_370_cov_0.747440	0.4459	44.59	1.2162	0.345608950540594	370	C	Vibrio mytili (taxid 50718)	370	50718	Vibrio
NODE_19433_length_370_cov_0.747440	0.5243	52.43	1.2162	0.345608950540594	370	C	Vibrio cidicii (taxid 1763883)	370	1763883	Vibrio
NODE_19434_length_370_cov_0.747440	0.5108	51.08	1.2162	0.345608950540594	370	C	Vibrio diabolicus (taxid 50719)	370	50719	Vibrio
NODE_19435_length_370_cov_0.645051	0.4514	45.14	1.4324	0.386034994740634	370	C	Vibrio navarrensis (taxid 29495)	370	29495	Vibrio
NODE_19436_length_369_cov_110.178082	0.6775	67.75	179.2114	2.25578226056365	369	C	Bradyrhizobium sp. Pa8 (taxid 3386552)	369	3386552	Other classified
NODE_19437_length_369_cov_98.681507	0.5989	59.89	160.7398	2.20881690174634	369	C	unclassified Actinoplanes (taxid 2626549)	369	2626549	Unclassified
NODE_19438_length_369_cov_93.489726	0.4878	48.78	152.0244	2.18476068533051	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19439_length_369_cov_66.500000	0.4553	45.53	108.1301	2.03794455316359	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19440_length_369_cov_54.986301	0.5556	55.56	89.4309	1.95631685311355	369	C	Nordella sp. HKS 07 (taxid 2712222)	369	2712222	Other classified
NODE_19441_length_369_cov_49.558219	0.6883	68.83	96.8211	1.99043254216185	369	C	Caulobacter vibrioides (taxid 155892)	369	155892	Other classified
NODE_19442_length_369_cov_49.051370	0.6856	68.56	80.3279	1.91023955835466	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19443_length_369_cov_43.832192	0.6802	68.02	71.4119	1.85980994298795	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19444_length_369_cov_42.301370	0.5176	51.76	73.0921	1.86977190420996	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19445_length_369_cov_41.438356	0.5068	50.68	68.2873	1.84065363799746	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19446_length_369_cov_41.352740	0.645	64.5	67.6612	1.83671138937263	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19447_length_369_cov_41.236301	0.5203	52.03	67.0678	1.83294171412303	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19448_length_369_cov_41.000000	0.4986	49.86	66.6667	1.83037499713167	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19449_length_369_cov_40.410959	0.6585	65.85	68.4038	1.84138324961698	369	C	Bradyrhizobium guangzhouense (taxid 1325095)	369	1325095	Other classified
NODE_19450_length_369_cov_37.863014	0.6694	66.94	61.6802	1.79713037354572	369	C	Caulobacter sp. UC70_42 (taxid 3374551)	369	3374551	Other classified
NODE_19451_length_369_cov_37.541096	0.729	72.9	62.5528	1.80313468939453	369	C	unclassified Streptomyces (taxid 2593676)	369	2593676	Unclassified
NODE_19452_length_369_cov_37.243151	0.6396	63.96	60.9756	1.79222073996471	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19453_length_369_cov_36.630137	0.7019	70.19	75.2114	1.88201993967009	369	C	Caulobacter vibrioides (taxid 155892)	369	155892	Other classified
NODE_19454_length_369_cov_36.489726	0.3415	34.15	59.3469	1.78065496544458	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19455_length_369_cov_36.020548	0.6585	65.85	59.2141	1.7796981994834	369	C	Burkholderiales (taxid 80840)	369	80840	Other classified
NODE_19456_length_369_cov_34.821918	0.5881	58.81	58.1897	1.77224613877782	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19457_length_369_cov_34.688356	0.6098	60.98	56.4905	1.7595960857602	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19458_length_369_cov_33.698630	0.4959	49.59	54.878	1.74724085333857	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19459_length_369_cov_32.746575	0.6314	63.14	53.5962	1.7371624160296	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19460_length_369_cov_32.455479	0.6287	62.87	55.2954	1.75047290930544	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19461_length_369_cov_31.585616	0.439	43.9	51.4959	1.72012538575057	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19462_length_369_cov_30.000000	0.6938	69.38	50.1274	1.7086537079551	369	C	Alphaproteobacteria (taxid 28211)	369	28211	Other classified
NODE_19463_length_369_cov_29.750000	0.5799	57.99	48.374	1.69349831270784	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19464_length_369_cov_28.996575	0.5122	51.22	47.1518	1.68261252646483	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19465_length_369_cov_28.729452	0.5041	50.41	47.0136	1.68136427004999	369	C	Segatella copri (taxid 165179)	369	165179	Other classified
NODE_19466_length_369_cov_26.250000	0.6341	63.41	42.6829	1.64031146239335	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19467_length_369_cov_25.750000	0.4743	47.43	41.8699	1.63215247045957	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19468_length_369_cov_25.500000	0.5203	52.03	41.6098	1.62950949573295	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19469_length_369_cov_24.000000	0.4553	45.53	39.0244	1.60232483019428	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19470_length_369_cov_23.349315	0.4797	47.97	47.103	1.68217216250308	369	C	Bacteria (taxid 2)	369	2	Other classified
NODE_19471_length_369_cov_22.886986	0.6098	60.98	37.5149	1.58562877459747	369	C	Mycobacterium antarcticum (taxid 3023370)	369	3023370	Other classified
NODE_19472_length_369_cov_22.750000	0.6802	68.02	49.5908	1.70407154702743	369	C	Caulobacter sp. ErkDOM-E (taxid 3402778)	369	3402778	Other classified
NODE_19473_length_369_cov_21.750000	0.3957	39.57	35.3659	1.56069434015981	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19474_length_369_cov_21.643836	0.3875	38.75	35.2818	1.55968882498882	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19475_length_369_cov_20.928082	0.4092	40.92	34.0894	1.54517594219896	369	C	Vibrio navarrensis (taxid 29495)	369	29495	Vibrio
NODE_19476_length_369_cov_19.000000	0.4878	48.78	30.8943	1.50371307491497	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19477_length_369_cov_18.027397	0.523	52.3	29.6721	1.48674351146309	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19478_length_369_cov_13.547945	0.6667	66.67	22.1978	1.36544679984071	369	C	Micrococcus (taxid 1269)	369	1269	Other classified
NODE_19479_length_369_cov_13.500000	0.4932	49.32	21.9512	1.36080539748783	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19480_length_369_cov_12.736301	0.7182	71.82	20.7317	1.33709370109002	369	C	Alphaproteobacteria (taxid 28211)	369	28211	Other classified
NODE_19481_length_369_cov_12.000000	0.7127	71.27	19.5122	1.31201224235866	369	C	Caulobacter segnis (taxid 88688)	369	88688	Other classified
NODE_19482_length_369_cov_10.582192	0.4092	40.92	17.3469	1.26356269383999	369	C	Vibrio cidicii (taxid 1763883)	369	1763883	Vibrio
NODE_19483_length_369_cov_8.000000	0.5285	52.85	13.0081	1.14637923339615	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19484_length_369_cov_6.500000	0.4499	44.99	10.5691	1.06329957500735	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19485_length_369_cov_2.561644	0.4715	47.15	5.1653	0.789954213969	369	C	Vibrio cidicii (taxid 1763883)	369	1763883	Vibrio
NODE_19486_length_369_cov_2.455479	0.5176	51.76	4.0298	0.70155071654236	369	C	Vibrio navarrensis (taxid 29495)	369	29495	Vibrio
NODE_19487_length_369_cov_2.267123	0.4715	47.15	5.0434	0.781281340242768	369	C	Vibrio vulnificus (taxid 672)	369	672	Vibrio
NODE_19488_length_369_cov_1.797945	0.4363	43.63	3.0921	0.611946238167575	369	C	Vibrio vulnificus (taxid 672)	369	672	Vibrio
NODE_19489_length_369_cov_1.773973	0.4986	49.86	3.0732	0.609935735095548	369	C	Vibrio vulnificus (taxid 672)	369	672	Vibrio
NODE_19490_length_369_cov_1.500000	0.5014	50.14	2.439	0.536432175822014	369	C	Vibrio navarrensis (taxid 29495)	369	29495	Vibrio
NODE_19491_length_369_cov_1.500000	0.3198	31.98	2.439	0.536432175822014	369	C	Vibrio parahaemolyticus O1:K33 str. CDC_K4557 (taxid 1338032)	369	1338032	Vibrio
NODE_19492_length_369_cov_1.500000	0.5095	50.95	2.439	0.536432175822014	369	C	Vibrio cidicii (taxid 1763883)	369	1763883	Vibrio
NODE_19493_length_369_cov_1.352740	0.4878	48.78	2.439	0.536432175822014	369	C	Vibrio cidicii (taxid 1763883)	369	1763883	Vibrio
NODE_19494_length_369_cov_1.250000	0.3902	39.02	2.0325	0.481800809538611	369	C	Vibrio navarrensis (taxid 29495)	369	29495	Vibrio
NODE_19495_length_369_cov_1.250000	0.4336	43.36	2.0325	0.481800809538611	369	C	Vibrio (taxid 662)	369	662	Vibrio
NODE_19496_length_369_cov_1.250000	0.4119	41.19	2.0325	0.481800809538611	369	C	Vibrio vulnificus (taxid 672)	369	672	Vibrio
NODE_19497_length_369_cov_1.250000	0.4634	46.34	2.0867	0.489494421942152	369	C	Vibrio cidicii (taxid 1763883)	369	1763883	Vibrio
NODE_19498_length_369_cov_1.250000	0.4526	45.26	2.0325	0.481800809538611	369	C	Vibrio vulnificus (taxid 672)	369	672	Vibrio
NODE_19499_length_369_cov_1.243151	0.4634	46.34	2.0271	0.48102676807611	369	C	Vibrio cidicii (taxid 1763883)	369	1763883	Vibrio
NODE_19500_length_369_cov_1.000000	0.4173	41.73	1.626	0.41929472175346	369	U	unclassified (taxid 0)	369	0	Unclassified
NODE_19501_length_369_cov_1.000000	0.6531	65.31	1.626	0.41929472175346	369	C	Phreatobacter stygius (taxid 1940610)	369	1940610	Other classified
NODE_19502_length_369_cov_1.000000	0.5041	50.41	1.626	0.41929472175346	369	C	Vibrio cidicii (taxid 1763883)	369	1763883	Vibrio
NODE_19503_length_369_cov_1.000000	0.4797	47.97	2.2331	0.509619137576773	369	C	Vibrio cidicii (taxid 1763883)	369	1763883	Vibrio
NODE_19504_length_369_cov_1.000000	0.4959	49.59	1.626	0.41929472175346	369	C	Vibrio (taxid 662)	369	662	Vibrio
NODE_19505_length_369_cov_0.886986	0.4526	45.26	1.9458	0.469203257834215	369	C	Vibrio diabolicus (taxid 50719)	369	50719	Vibrio
NODE_19506_length_369_cov_0.815068	0.7615	76.15	1.626	0.41929472175346	369	C	Micrococcus (taxid 1269)	369	1269	Other classified
NODE_19507_length_369_cov_0.780822	0.4743	47.43	1.6314	0.420186870354286	369	C	Vibrio cidicii (taxid 1763883)	369	1763883	Vibrio
NODE_19508_length_369_cov_0.750000	0.4526	45.26	1.2195	0.346255149361385	369	C	Vibrio cidicii (taxid 1763883)	369	1763883	Vibrio
NODE_19509_length_368_cov_107.649485	0.5082	50.82	175.3207	2.24630330134101	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19510_length_368_cov_103.164948	0.6495	64.95	168.1875	2.22836827311458	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19511_length_368_cov_80.783505	0.7446	74.46	132.5679	2.12570209790062	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19512_length_368_cov_69.134021	0.5326	53.26	112.6467	2.0555568294794	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19513_length_368_cov_68.329897	0.6386	63.86	113.3071	2.05807320672998	368	C	Phenylobacterium sp. LH3H17 (taxid 2903901)	368	2903901	Other classified
NODE_19514_length_368_cov_65.525773	0.625	62.5	106.7935	2.03259257347371	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19515_length_368_cov_65.522337	0.6413	64.13	111.8533	2.05251426302243	368	C	Alphaproteobacteria (taxid 28211)	368	28211	Other classified
NODE_19516_length_368_cov_61.529210	0.6033	60.33	100.5516	2.00668677033755	368	C	Kluyvera ascorbata (taxid 51288)	368	51288	Other classified
NODE_19517_length_368_cov_55.659794	0.5082	50.82	90.4837	1.96134372105373	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19518_length_368_cov_53.171821	0.4891	48.91	86.4049	1.94153578026953	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19519_length_368_cov_51.422680	0.6739	67.39	98.0462	1.99583781808064	368	C	Caulobacter flavus (taxid 1679497)	368	1679497	Other classified
NODE_19520_length_368_cov_51.175258	0.4728	47.28	83.1522	1.92506547426753	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19521_length_368_cov_46.515464	0.6658	66.58	74.9674	1.88062726284004	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19522_length_368_cov_45.402062	0.3777	37.77	73.7745	1.87375351768507	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19523_length_368_cov_43.883162	0.4973	49.73	71.6848	1.86144359976807	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19524_length_368_cov_43.109966	0.6304	63.04	70.0978	1.85185616243662	368	C	Streptomyces sp. NBC_01178 (taxid 2903762)	368	2903762	Other classified
NODE_19525_length_368_cov_40.587629	0.6277	62.77	65.9918	1.82602164698897	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19526_length_368_cov_39.845361	0.5217	52.17	64.9457	1.81918648256388	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19527_length_368_cov_37.120275	0.4185	41.85	60.4674	1.78864484335457	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19528_length_368_cov_35.364261	0.4592	45.92	57.4674	1.7669137815274	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19529_length_368_cov_33.027491	0.4484	44.84	53.7364	1.73827623056866	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19530_length_368_cov_32.058419	0.6522	65.22	52.3424	1.72707255172334	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19531_length_368_cov_29.350515	0.4212	42.12	47.6902	1.68744155845877	368	U	unclassified (taxid 0)	368	0	Unclassified
NODE_19532_length_368_cov_29.202749	0.6277	62.77	47.7826	1.6882649434882	368	U	unclassified (taxid 0)	368	0	Unclassified
